"line_id","order_id","so_number","product_code","quantity","unit_price","line_total","created_at"
4428,430,BH25.0440,"000331002008000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4429,430,BH25.0440,"000331002022000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4430,430,BH25.0440,"000214004000000",5.00,1250000.00,6250000.00,2026-05-19 22:11:27.114 +0700
4431,430,BH25.0440,"000131002001002",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4432,430,BH25.0440,"000131002004005",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4433,430,BH25.0440,"000131002008001",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4434,430,BH25.0440,"000131002019002",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4435,430,BH25.0440,"000125002002000",1.00,1050000.00,1050000.00,2026-05-19 22:11:27.114 +0700
4436,430,BH25.0440,"000125002009000",1.00,1050000.00,1050000.00,2026-05-19 22:11:27.114 +0700
4437,430,BH25.0440,"000125002013000",1.00,1050000.00,1050000.00,2026-05-19 22:11:27.114 +0700
4438,430,BH25.0440,"000125002023000",2.00,1050000.00,2100000.00,2026-05-19 22:11:27.114 +0700
4439,430,BH25.0440,"1010020010050000",2.00,2400000.00,4800000.00,2026-05-19 22:11:27.114 +0700
4440,430,BH25.0440,"100035005001000",1.00,3003787.00,3003787.00,2026-05-19 22:11:27.114 +0700
4441,430,BH25.0440,"1000350050220000",1.00,3003787.00,3003787.00,2026-05-19 22:11:27.114 +0700
4442,429,BH25.0441,"1030010000080000",4.00,1172558.00,4690232.00,2026-05-19 22:11:27.114 +0700
4443,429,BH25.0441,"1050010000200000",6.00,1172558.00,7035348.00,2026-05-19 22:11:27.114 +0700
4444,429,BH25.0441,"000226003023000",5.00,1200000.00,6000000.00,2026-05-19 22:11:27.114 +0700
4445,429,BH25.0441,"1000230020090000",7.00,470000.00,3290000.00,2026-05-19 22:11:27.114 +0700
4446,429,BH25.0441,"1000240020090000",8.00,500000.00,4000000.00,2026-05-19 22:11:27.114 +0700
4447,429,BH25.0441,"000217003001000",3.00,1250000.00,3750000.00,2026-05-19 22:11:27.114 +0700
4448,429,BH25.0441,"000218003001000",3.00,1270000.00,3810000.00,2026-05-19 22:11:27.114 +0700
4449,429,BH25.0441,"1000260020220000",4.00,470000.00,1880000.00,2026-05-19 22:11:27.114 +0700
4450,429,BH25.0441,"000331002008000",1.00,1250000.00,1250000.00,2026-05-19 22:11:27.114 +0700
4451,429,BH25.0441,"000331002022000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4452,429,BH25.0441,"000226003002000",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4453,429,BH25.0441,"000226003014000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4454,429,BH25.0441,"000224002023000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4455,429,BH25.0441,"000224002026000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4456,428,BH25.0442,"100029005020000",5.00,3222643.10,16113216.00,2026-05-19 22:11:27.114 +0700
4457,428,BH25.0442,"100029005001000",5.00,3222643.10,16113216.00,2026-05-19 22:11:27.114 +0700
4458,428,BH25.0442,"1000300050080000",5.00,2150000.00,10750000.00,2026-05-19 22:11:27.114 +0700
4459,428,BH25.0442,"1000300050010000",5.00,2150000.00,10750000.00,2026-05-19 22:11:27.114 +0700
4460,428,BH25.0442,"1000310050080000",10.00,2150000.00,21500000.00,2026-05-19 22:11:27.114 +0700
4461,428,BH25.0442,"1000310050010000",10.00,2150000.00,21500000.00,2026-05-19 22:11:27.114 +0700
4462,428,BH25.0442,"000413002022000",1.00,1450000.00,1450000.00,2026-05-19 22:11:27.114 +0700
4463,428,BH25.0442,"000413002001000",1.00,1450000.00,1450000.00,2026-05-19 22:11:27.114 +0700
4464,428,BH25.0442,"000413002018000",1.00,1450000.00,1450000.00,2026-05-19 22:11:27.114 +0700
4465,428,BH25.0442,"000413002003000",1.00,1450000.00,1450000.00,2026-05-19 22:11:27.114 +0700
4466,428,BH25.0442,"000305002022000",10.00,1050000.00,10500000.00,2026-05-19 22:11:27.114 +0700
4467,428,BH25.0442,"000305002001000",10.00,1050000.00,10500000.00,2026-05-19 22:11:27.114 +0700
4468,428,BH25.0442,"000215004000000",10.00,1280000.00,12800000.00,2026-05-19 22:11:27.114 +0700
4469,428,BH25.0442,"000218002007000",10.00,1180000.00,11800000.00,2026-05-19 22:11:27.114 +0700
4470,428,BH25.0442,"000218002001000",10.00,1180000.00,11800000.00,2026-05-19 22:11:27.114 +0700
4471,428,BH25.0442,"000218002003000",10.00,1180000.00,11800000.00,2026-05-19 22:11:27.114 +0700
4472,428,BH25.0442,"000217004005000",10.00,1300000.00,13000000.00,2026-05-19 22:11:27.114 +0700
4473,428,BH25.0442,"000217004008000",10.00,1300000.00,13000000.00,2026-05-19 22:11:27.114 +0700
4474,428,BH25.0442,"000217004022000",10.00,1300000.00,13000000.00,2026-05-19 22:11:27.114 +0700
4475,428,BH25.0442,"000218003005000",6.00,1270000.00,7620000.00,2026-05-19 22:11:27.114 +0700
4476,428,BH25.0442,"000218003008000",6.00,1270000.00,7620000.00,2026-05-19 22:11:27.114 +0700
4477,428,BH25.0442,"000122002007000",10.00,1050000.00,10500000.00,2026-05-19 22:11:27.114 +0700
4478,428,BH25.0442,"000122002009000",10.00,1050000.00,10500000.00,2026-05-19 22:11:27.114 +0700
4479,428,BH25.0442,"000122002002000",10.00,1050000.00,10500000.00,2026-05-19 22:11:27.114 +0700
4480,428,BH25.0442,"000122002004000",10.00,1050000.00,10500000.00,2026-05-19 22:11:27.114 +0700
4481,428,BH25.0442,"000125002009000",5.00,1050000.00,5250000.00,2026-05-19 22:11:27.114 +0700
4482,428,BH25.0442,"000125002023000",5.00,1050000.00,5250000.00,2026-05-19 22:11:27.114 +0700
4483,428,BH25.0442,"000125002002000",5.00,1050000.00,5250000.00,2026-05-19 22:11:27.114 +0700
4484,428,BH25.0442,"000125002013000",5.00,1050000.00,5250000.00,2026-05-19 22:11:27.114 +0700
4485,428,BH25.0442,"000226003015000",5.00,1200000.00,6000000.00,2026-05-19 22:11:27.114 +0700
4486,428,BH25.0442,"000226003023000",5.00,1200000.00,6000000.00,2026-05-19 22:11:27.114 +0700
4487,428,BH25.0442,"000226003002000",5.00,1200000.00,6000000.00,2026-05-19 22:11:27.114 +0700
4488,428,BH25.0442,"000226003014000",5.00,1200000.00,6000000.00,2026-05-19 22:11:27.114 +0700
4489,467,BH25.0443,"000225002002000",1.00,1618981.00,1618981.00,2026-05-19 22:11:27.114 +0700
4490,467,BH25.0443,"000225002015000",2.00,1618981.00,3237962.00,2026-05-19 22:11:27.114 +0700
4491,467,BH25.0443,"000225002023000",3.00,1618981.00,4856943.00,2026-05-19 22:11:27.114 +0700
4492,467,BH25.0443,"000225002025000",1.00,1618981.00,1618981.00,2026-05-19 22:11:27.114 +0700
4493,467,BH25.0443,"000330002001000",2.00,1618981.00,3237962.00,2026-05-19 22:11:27.114 +0700
4494,467,BH25.0443,"000214004000000",1.00,1498611.00,1498611.00,2026-05-19 22:11:27.114 +0700
4495,468,BH25.0444,"000209002025000",2.00,1438425.00,2876850.00,2026-05-19 22:11:27.114 +0700
4496,468,BH25.0444,"000331002008000",2.00,1799537.00,3599074.00,2026-05-19 22:11:27.114 +0700
4497,468,BH25.0444,"000331002004000",1.00,1799537.00,1799537.00,2026-05-19 22:11:27.114 +0700
4498,468,BH25.0444,"000226003014000",2.00,1685185.00,3370370.00,2026-05-19 22:11:27.114 +0700
4499,468,BH25.0444,"000207004000000",2.00,1498611.00,2997222.00,2026-05-19 22:11:27.114 +0700
4500,468,BH25.0444,"000209002003000",1.00,1438425.00,1438425.00,2026-05-19 22:11:27.114 +0700
4501,475,BH25.0445,"1010020000080000",1.00,7490740.74,7490741.00,2026-05-19 22:11:27.114 +0700
4502,469,BH25.0446,"100035005001000",1.00,3003787.00,3003787.00,2026-05-19 22:11:27.114 +0700
4503,469,BH25.0446,"000217003005000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4504,469,BH25.0446,"000216003005000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4505,469,BH25.0446,"100029005001000",1.00,3222643.00,3222643.00,2026-05-19 22:11:27.114 +0700
4506,469,BH25.0446,"1000350050220000",1.00,3003787.00,3003787.00,2026-05-19 22:11:27.114 +0700
4507,469,BH25.0446,"1000300050010000",1.00,2150000.00,2150000.00,2026-05-19 22:11:27.114 +0700
4508,469,BH25.0446,"1000300050200000",1.00,2150000.00,2150000.00,2026-05-19 22:11:27.114 +0700
4509,469,BH25.0446,"000224002023000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4510,469,BH25.0446,"000225002023000",2.00,1180000.00,2360000.00,2026-05-19 22:11:27.114 +0700
4511,469,BH25.0446,"000225002015000",2.00,1180000.00,2360000.00,2026-05-19 22:11:27.114 +0700
4512,470,BH25.0447,"000331002008000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4513,470,BH25.0447,"000331002004000",1.00,1250000.00,1250000.00,2026-05-19 22:11:27.114 +0700
4514,470,BH25.0447,"000218003001000",2.00,1270000.00,2540000.00,2026-05-19 22:11:27.114 +0700
4515,470,BH25.0447,"000125002009000",2.00,1050000.00,2100000.00,2026-05-19 22:11:27.114 +0700
4516,470,BH25.0447,"1000260020220000",2.00,470000.00,940000.00,2026-05-19 22:11:27.114 +0700
4517,470,BH25.0447,"1000270020150000",2.00,500000.00,1000000.00,2026-05-19 22:11:27.114 +0700
4518,470,BH25.0447,"1000270020220000",2.00,500000.00,1000000.00,2026-05-19 22:11:27.114 +0700
4519,470,BH25.0447,"000131002001002",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4520,470,BH25.0447,"000131002004005",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4521,470,BH25.0447,"000216003001000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4522,470,BH25.0447,"000224002023000",1.00,1130000.00,1130000.00,2026-05-19 22:11:27.114 +0700
4523,470,BH25.0447,"000224002004000",1.00,1130000.00,1130000.00,2026-05-19 22:11:27.114 +0700
4524,470,BH25.0447,"000224002009000",1.00,1130000.00,1130000.00,2026-05-19 22:11:27.114 +0700
4525,470,BH25.0447,"000225002015000",2.00,1180000.00,2360000.00,2026-05-19 22:11:27.114 +0700
4526,470,BH25.0447,"000225002025000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4527,470,BH25.0447,"000214004000000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4528,470,BH25.0447,"000207004000000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4529,470,BH25.0447,"000208002003000",1.00,1100000.00,1100000.00,2026-05-19 22:11:27.114 +0700
4530,470,BH25.0447,"000208002023000",1.00,1100000.00,1100000.00,2026-05-19 22:11:27.114 +0700
4531,470,BH25.0447,"000335002013000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4532,471,BH25.0448,"000125002002000",1.00,1050000.00,1050000.00,2026-05-19 22:11:27.114 +0700
4533,472,BH25.0449,"000225002023000",6.00,1180000.00,7080000.00,2026-05-19 22:11:27.114 +0700
4534,472,BH25.0449,"000225002025000",2.00,1180000.00,2360000.00,2026-05-19 22:11:27.114 +0700
4535,472,BH25.0449,"000217002001000",1.00,1150000.00,1150000.00,2026-05-19 22:11:27.114 +0700
4536,472,BH25.0449,"000217002007000",2.00,1150000.00,2300000.00,2026-05-19 22:11:27.114 +0700
4537,472,BH25.0449,"000331002008000",5.00,1250000.00,6250000.00,2026-05-19 22:11:27.114 +0700
4538,472,BH25.0449,"000125002009000",4.00,1050000.00,4200000.00,2026-05-19 22:11:27.114 +0700
4539,472,BH25.0449,"000125002013000",4.00,1050000.00,4200000.00,2026-05-19 22:11:27.114 +0700
4540,472,BH25.0449,"000125002023000",1.00,1050000.00,1050000.00,2026-05-19 22:11:27.114 +0700
4541,472,BH25.0449,"000125002002000",2.00,1050000.00,2100000.00,2026-05-19 22:11:27.114 +0700
4542,472,BH25.0449,"000224002023000",5.00,1130000.00,5650000.00,2026-05-19 22:11:27.114 +0700
4543,472,BH25.0449,"000226003023000",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4544,472,BH25.0449,"000208002007000",1.00,1100000.00,1100000.00,2026-05-19 22:11:27.114 +0700
4545,472,BH25.0449,"1000300050010000",1.00,2150000.00,2150000.00,2026-05-19 22:11:27.114 +0700
4546,472,BH25.0449,"000401002016002",2.00,1300000.00,2600000.00,2026-05-19 22:11:27.114 +0700
4547,472,BH25.0449,"000209002025000",1.00,1150000.00,1150000.00,2026-05-19 22:11:27.114 +0700
4548,472,BH25.0449,"000216003001000",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4549,472,BH25.0449,"000216003008000",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4550,472,BH25.0449,"000330002002200",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4551,472,BH25.0449,"000225002002000",7.00,1180000.00,8260000.00,2026-05-19 22:11:27.114 +0700
4552,472,BH25.0449,"1000300050200000",2.00,2150000.00,4300000.00,2026-05-19 22:11:27.114 +0700
4553,472,BH25.0449,"1000300050080000",1.00,2150000.00,2150000.00,2026-05-19 22:11:27.114 +0700
4554,472,BH25.0449,"1000310050080000",1.00,2150000.00,2150000.00,2026-05-19 22:11:27.114 +0700
4555,472,BH25.0449,"1000250020050000",1.00,500000.00,500000.00,2026-05-19 22:11:27.114 +0700
4556,472,BH25.0449,"000117002023000",2.00,500000.00,1000000.00,2026-05-19 22:11:27.114 +0700
4557,472,BH25.0449,"1000270020150000",2.00,500000.00,1000000.00,2026-05-19 22:11:27.114 +0700
4558,472,BH25.0449,"1000270020220000",2.00,500000.00,1000000.00,2026-05-19 22:11:27.114 +0700
4559,472,BH25.0449,"000131002004005",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4560,472,BH25.0449,"000122002007000",1.00,1050000.00,1050000.00,2026-05-19 22:11:27.114 +0700
4561,472,BH25.0449,"000122002004000",2.00,1050000.00,2100000.00,2026-05-19 22:11:27.114 +0700
4562,472,BH25.0449,"000330002001000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4563,472,BH25.0449,"000217003001000",1.00,1250000.00,1250000.00,2026-05-19 22:11:27.114 +0700
4564,472,BH25.0449,"000224002004000",1.00,1130000.00,1130000.00,2026-05-19 22:11:27.114 +0700
4565,472,BH25.0449,"000226003015000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4566,472,BH25.0449,"000226003002000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4567,472,BH25.0449,"000215004000000",1.00,1280000.00,1280000.00,2026-05-19 22:11:27.114 +0700
4568,473,BH25.0450,"000125002002000",2.00,1050000.00,2100000.00,2026-05-19 22:11:27.114 +0700
4569,473,BH25.0450,"000225002025000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4570,473,BH25.0450,"000225002002000",7.00,1180000.00,8260000.00,2026-05-19 22:11:27.114 +0700
4571,473,BH25.0450,"000224002026000",1.00,1130000.00,1130000.00,2026-05-19 22:11:27.114 +0700
4572,473,BH25.0450,"000224002002000",3.00,1130000.00,3390000.00,2026-05-19 22:11:27.114 +0700
4573,473,BH25.0450,"000224002023000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4574,473,BH25.0450,"000331002008000",3.00,1250000.00,3750000.00,2026-05-19 22:11:27.114 +0700
4575,473,BH25.0450,"1000230020090000",3.00,470000.00,1410000.00,2026-05-19 22:11:27.114 +0700
4576,473,BH25.0450,"1000240020090000",3.00,500000.00,1500000.00,2026-05-19 22:11:27.114 +0700
4577,473,BH25.0450,"1000260020220000",6.00,470000.00,2820000.00,2026-05-19 22:11:27.114 +0700
4578,473,BH25.0450,"000125002023000",3.00,1050000.00,3150000.00,2026-05-19 22:11:27.114 +0700
4579,473,BH25.0450,"000131002008001",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4580,473,BH25.0450,"000131002001002",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4581,473,BH25.0450,"000331002022000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4582,473,BH25.0450,"000225002015000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4583,473,BH25.0450,"000305002001000",1.00,1050000.00,1050000.00,2026-05-19 22:11:27.114 +0700
4584,473,BH25.0450,"000216003001000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4585,473,BH25.0450,"000216003008000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4586,473,BH25.0450,"1000270020220000",1.00,500000.00,500000.00,2026-05-19 22:11:27.114 +0700
4587,473,BH25.0450,"000226003014000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4588,473,BH25.0450,"000214004000000",1.00,1250000.00,1250000.00,2026-05-19 22:11:27.114 +0700
4589,474,BH25.0451,"000224002023000",5.00,1130000.00,5650000.00,2026-05-19 22:11:27.114 +0700
4590,474,BH25.0451,"000224002026000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4591,474,BH25.0451,"000207004000000",6.00,1250000.00,7500000.00,2026-05-19 22:11:27.114 +0700
4592,474,BH25.0451,"000209002007000",2.00,1150000.00,2300000.00,2026-05-19 22:11:27.114 +0700
4593,474,BH25.0451,"000214004000000",1.00,1250000.00,1250000.00,2026-05-19 22:11:27.114 +0700
4594,474,BH25.0451,"000401002016000",5.00,1300000.00,6500000.00,2026-05-19 22:11:27.114 +0700
4595,474,BH25.0451,"000335002001000",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4596,474,BH25.0451,"1000260020220000",5.00,470000.00,2350000.00,2026-05-19 22:11:27.114 +0700
4597,474,BH25.0451,"000217002001000",5.00,1150000.00,5750000.00,2026-05-19 22:11:27.114 +0700
4598,474,BH25.0451,"000217002003000",1.00,1150000.00,1150000.00,2026-05-19 22:11:27.114 +0700
4599,474,BH25.0451,"000217002007000",1.00,1150000.00,1150000.00,2026-05-19 22:11:27.114 +0700
4600,474,BH25.0451,"000334002004000",2.00,1210000.00,2420000.00,2026-05-19 22:11:27.114 +0700
4601,474,BH25.0451,"000335002004000",3.00,1200000.00,3600000.00,2026-05-19 22:11:27.114 +0700
4602,474,BH25.0451,"000335002013000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4603,474,BH25.0451,"000333002001000",6.00,1300000.00,7800000.00,2026-05-19 22:11:27.114 +0700
4604,474,BH25.0451,"000333002022000",4.00,1300000.00,5200000.00,2026-05-19 22:11:27.114 +0700
4605,474,BH25.0451,"000226003015000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4606,474,BH25.0451,"000226003014000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4607,474,BH25.0451,"000226003002000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4608,474,BH25.0451,"000224002009000",4.00,1130000.00,4520000.00,2026-05-19 22:11:27.114 +0700
4609,474,BH25.0451,"000225002009000",2.00,1180000.00,2360000.00,2026-05-19 22:11:27.114 +0700
4610,474,BH25.0451,"000331002008000",3.00,1250000.00,3750000.00,2026-05-19 22:11:27.114 +0700
4611,474,BH25.0451,"000331002004000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4612,474,BH25.0451,"000331002022000",1.00,1250000.00,1250000.00,2026-05-19 22:11:27.114 +0700
4613,483,BH25.0452,"000225002023000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4614,483,BH25.0452,"000225002002000",2.00,1180000.00,2360000.00,2026-05-19 22:11:27.114 +0700
4615,483,BH25.0452,"1000230020090000",2.00,470000.00,940000.00,2026-05-19 22:11:27.114 +0700
4616,483,BH25.0452,"000224002023000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4617,483,BH25.0452,"000226003023000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4618,483,BH25.0452,"100035005001000",1.00,3003787.00,3003787.00,2026-05-19 22:11:27.114 +0700
4619,476,BH25.0453,"000335002004000",2.00,1200000.00,2400000.00,2026-05-19 22:11:27.114 +0700
4620,476,BH25.0453,"000335002013000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4621,476,BH25.0453,"000216003005000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4622,476,BH25.0453,"000331002008000",2.00,1250000.00,2500000.00,2026-05-19 22:11:27.114 +0700
4623,476,BH25.0453,"000331002004000",1.00,1250000.00,1250000.00,2026-05-19 22:11:27.114 +0700
4624,476,BH25.0453,"000225002002000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4625,476,BH25.0453,"000225002023000",2.00,1180000.00,2360000.00,2026-05-19 22:11:27.114 +0700
4626,476,BH25.0453,"000225002015000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4627,476,BH25.0453,"000224002002000",1.00,1130000.00,1130000.00,2026-05-19 22:11:27.114 +0700
4628,476,BH25.0453,"000224002015000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4629,476,BH25.0453,"000224002023000",2.00,1130000.00,2260000.00,2026-05-19 22:11:27.114 +0700
4630,476,BH25.0453,"000224002026000",1.00,1130000.00,1130000.00,2026-05-19 22:11:27.114 +0700
4631,476,BH25.0453,"1000310050010000",2.00,2150000.00,4300000.00,2026-05-19 22:11:27.114 +0700
4632,477,BH25.0454,"1000250020050000",1.00,500000.00,500000.00,2026-05-19 22:11:27.114 +0700
4633,477,BH25.0454,"1000220020090000",1.00,500000.00,500000.00,2026-05-19 22:11:27.114 +0700
4634,477,BH25.0454,"000225002002000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4635,477,BH25.0454,"000225002023000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4636,477,BH25.0454,"000226003014000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
4637,478,BH25.0455,"000218003001000",2.00,1270000.00,2540000.00,2026-05-19 22:11:27.114 +0700
4638,478,BH25.0455,"000225002023000",7.00,1180000.00,8260000.00,2026-05-19 22:11:27.114 +0700
4639,478,BH25.0455,"000225002009000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4640,478,BH25.0455,"000225002002000",1.00,1180000.00,1180000.00,2026-05-19 22:11:27.114 +0700
4641,478,BH25.0455,"1000270020220000",2.00,500000.00,1000000.00,2026-05-19 22:11:27.114 +0700
4642,478,BH25.0455,"000216003001000",1.00,1200000.00,1200000.00,2026-05-19 22:11:27.114 +0700
